id,name,num_assets,White_Paper,Webinar,Software_Download,Free_Offer,Live_Event,Case_Study
1578,HP Q3Testing CPG,3,3,0,0,0,0,0
1579,Aperture Q3Syndication CPG,38,38,0,0,0,0,0
1580,Camilfarr_022610 q3SSLMAF#2 CPG,4,4,0,0,0,0,0
1581,Jigsaw Q3SMB CPG,9,9,0,0,0,0,0
1582,NCM Q3ServersTechNetworkITWPsJuneJuly11 CPG,9,7,0,0,2,0,0
1583,LookSmart Q3TechNetworkITWPsJuneJuly11 CPG,4,4,0,0,0,0,0
1584,Kaseya Q3PANJuly-Sept12 CPG,3,3,0,0,0,0,0
1585,Kaseya Q3IntegrityServers_BergeronCampaign CPG,15,9,0,0,0,0,6
1586,Lumension Q3IDGELeadGenCampaign CPG,1,1,0,0,0,0,0
1587,Reachmail Q3eGuideJune-Sep'12 CPG,0,0,0,0,0,0,0
1588,Pilz -Q3CRMGlobal2000-Marketing(Old) CPG,0,0,0,0,0,0,0
1589,Quest -Q3CRMGlobal2000-Marketing CPG,1,0,0,0,1,0,0
1590,Bloofusion -Q3CRMGlobal2000-ECommerce(Old) CPG,9,2,0,0,0,0,0
1591,Microsoft -Q3CRMGlobal2000-ECommerce CPG,1,1,0,0,0,0,0
1592,Marchex -Q3CRMGlobal2000(Old) CPG,1,1,0,0,0,0,0
1593,Marchex -Q3CRMGlobal2000 CPG,5,5,0,0,0,0,0
1594,Host Q3CloudAppPlatform CPG,3,3,0,0,0,0,0
1595,Epicor_Impo_030310 Q3Cloud CPG,0,0,0,0,0,0,0
1596,Gomez Q3Campaign CPG,13,13,0,0,0,0,0
1597,Gomez Q3Business CPG,1,1,0,0,0,0,0
1598,Net Q381010 CPG,1,1,0,0,0,0,0
1599,Net Q32011 CPG,7,1,0,0,0,0,0
1600,CompareBusinessReport Q32011 CPG,1,2,0,0,0,0,0
1601,Unica Q32011 CPG,4,4,0,0,0,0,0
1602,Unica Q32011 CPG,1,1,0,0,0,0,0
1603,CareerBuilder Q3WPJuly-Sep'12 CPG,1,0,0,0,0,0,1
1604,Jive Q32011 CPG,2,2,0,0,0,0,0
1605,Pilz_030410 Q32011 CPG,5,5,0,0,0,0,0
1606,Hitwise Q32011 CPG,3,3,0,0,0,0,0
1607,Response Q32011 CPG,5,3,0,0,0,0,0
1608,Motorola_03042010 Q32011 CPG,1,0,1,0,0,0,0
1609,Avaya Q32011 CPG,6,1,0,0,0,0,0
1610,Tippit Q32011 CPG,5,4,0,0,1,0,0
1611,SDL Q3'12Owner'sManualITWITWPJune-Sept CPG,8,8,0,0,0,0,0
1612,Kaydon_030510 Q3'12eGuideITWITWPJune-Sept CPG,6,6,0,0,0,0,0
1613,WhatCounts Q3'12 CPG,5,1,4,0,0,0,0
1614,WhatCounts Q3'11WPJuly-Sept CPG,1,1,0,0,0,0,0
1615,VOIP Q3'11WPIFWITWPJuly-Sept CPG,6,3,0,0,0,0,0
1616,Nilfisk_030510 Q311Intelligence464 CPG,1,1,0,0,0,0,0
1617,Emfluence Q310Servers CPG,3,3,0,0,0,0,0
1618,EMC Q310 CPG,1,0,1,0,0,0,0
1619,Cymbet_030810 Q308MigrationLeads71608 CPG,0,0,0,0,0,0,0
1620,3COM Q3/Q4 CPG,1,0,0,0,1,0,0
1621,SC Q3 CPG,3,3,0,0,0,0,0
1622,UESystems_030910 Q3 CPG,1,1,0,0,0,0,0
1623,Emedia Q3 CPG,0,0,0,0,0,0,0
1624,Business.com Q3 CPG,1,1,0,0,0,0,0
1625,IT Q3 CPG,15,14,0,0,0,0,1
1626,New Q3 CPG,2,2,0,0,0,0,0
1627,Anritsu_031110 Q3 CPG,1,1,0,0,0,0,0
1628,Plex_031110 Q3 CPG,11,11,0,0,0,0,0
1629,Bazaarvoice Q3 CPG,3,3,0,0,0,0,0
1630,Bazaarvoice Q3 CPG,4,1,0,0,0,0,0
1631,ExactTarget Q3 CPG,0,0,0,0,0,0,0
1632,Mentor Q3 CPG,3,3,0,0,0,0,0
1633,Tripwire Q3 CPG,5,5,0,0,0,0,0
1634,iLinc Q3 CPG,8,8,0,0,0,0,0
1635,Hawaii Q3 CPG,1,1,0,0,0,0,0
1636,Large Q3 CPG,1,1,0,0,0,0,0
1637,Resorts Q3 CPG,3,3,0,0,0,0,0
1638,Short Q3 CPG,3,3,0,0,0,0,0
1639,SPSS Q3 CPG,2,2,0,0,0,0,0
1640,reedcw q3 CPG,1,1,0,0,0,0,0
1641,Callidus Q3 CPG,7,7,0,0,0,0,0
1642,test Q3 CPG,1,1,0,0,0,0,0
1643,Site Q3 CPG,0,0,0,0,0,0,0
1644,CompareBusinessProducts Q3 CPG,2,3,0,0,0,0,0
1645,test Q3 CPG,0,0,0,0,0,0,0
1646,318 Q3 CPG,2,2,0,0,0,0,0
1647,SAP Q3 CPG,2,2,0,0,0,0,0
1648,2010 Q3 CPG,1,0,0,0,0,1,0
1649,Webroot Q3 CPG,1,0,0,0,0,1,0
1650,nCircle Q3 CPG,1,0,0,0,0,1,0
1651,LSSI Q3 CPG,1,0,0,0,0,1,0
1652,SPSS Q3 CPG,1,1,0,0,0,0,0
1653,Guidant Q32011 CPG,5,5,0,0,0,0,0
1654,Fluke_032210 Q3 CPG,9,0,0,0,0,0,0
1655,Endicott_032210 Q3 CPG,2,2,0,0,0,0,0
1656,Vertica Q3 CPG,0,0,0,0,0,0,0
1657,(NetShelter Q3 CPG,7,2,0,0,0,0,0
1658,Oracle Q3 CPG,5,4,0,0,1,0,0
1659,Phone q3 CPG,12,12,0,0,0,0,0
1660,Credit Q3 CPG,0,0,0,0,0,0,0
1661,Marathon Q3 CPG,0,0,0,0,0,0,0
1662,Net Q3 CPG,2,0,0,0,0,0,0
1663,Zebra Q2WPMay-June'12 CPG,3,3,0,0,0,0,0
1664,Focus Q2WPApr-Jun11 CPG,8,8,0,0,0,0,0
1665,Rotork_032610 Q2South/CentralAmerica42611 CPG,1,1,0,0,0,0,0
1666,Qualcomm_032610 Q2-Q3 CPG,5,1,0,0,0,0,0
1667,Zebra Q2-Q3 CPG,0,0,0,0,0,0,0
1668,HP Q2WhitePaper CPG,1,1,0,0,0,0,0
1669,Jigsaw Q2Targeted CPG,1,1,0,0,0,0,0
1670,Enterasys Q2NonCAITSocialBusinessITwhitepapersApril-Jun11 CPG,6,6,0,0,0,0,0
1671,Adobe Q2NA42611 CPG,12,9,0,0,0,0,3
1672,Focus Q2LeadGen CPG,1,0,0,0,1,0,0
1673,HP Q2-US&CA CPG,1,0,0,0,1,0,0
1674,NetApp Q3 CPG,8,8,0,0,0,0,0
1675,Sophos Q2ITWITWPSCloud-CollabDec-Jan'13 CPG,3,3,0,0,0,0,0
1676,rPath Q2Gen CPG,3,1,0,0,0,0,0
1677,8x8 Q2FIN CPG,1,1,0,0,0,0,0
1678,Cantaloupe Q2-Europe CPG,0,0,0,0,0,0,0
1679,Hubspot Q2CWITHWPMarch-June'11 CPG,0,0,0,0,0,0,0
1680,Focus -Q2CRMCommerceB&B(Q42011/Q12012)(Old) CPG,0,0,0,0,0,0,0
1681,8x8 -Q2CRMCommerceB&B(Q42011/Q12012) CPG,8,2,0,0,0,0,0
1682,Qualys Q2ConvergedStorageSMB-Price CPG,1,1,0,0,0,0,0
1683,Hubspot -Q2CRMCommerceB&B(Q42011/Q12012)TECH(Old) CPG,1,1,0,0,0,0,0
1684,NES_040110 Q2ConvergedStoragePrice CPG,1,1,0,0,0,0,0
1685,Jigsaw Q2ConvergedStoragePrice CPG,4,4,0,0,0,0,0
1686,Ounce Q2BladesTech CPG,0,0,0,0,0,0,0
1687,Bold Q2AG CPG,8,1,0,0,0,0,0
1688,Verisign Q242910 CPG,0,0,0,0,0,0,0
1689,Fluke Q240611 CPG,7,7,0,0,0,0,0
1690,Fluke Q22012June20th2012 CPG,0,0,0,0,0,0,0
1691,Tippit Q2Cloud&Automation CPG,1,1,0,0,0,0,0
1692,CompareBusinessProducts Q2BladesTechLead CPG,2,2,0,0,0,0,0
1693,Eaton Q2ConvergedStorageSMB-Price CPG,0,0,0,0,0,0,0
1694,Riverbed Q211 CPG,22,0,22,0,0,0,0
1695,rPath Q211 CPG,6,6,0,0,0,0,0
1696,Kronos_040110 Q2_2011 CPG,0,0,0,0,0,0,0
1697,ASG Q2 CPG,1,0,0,0,1,0,0
1698,McAfee Q22012 CPG,3,3,0,0,0,0,0
1699,Tripwire Q310 CPG,12,12,0,0,0,0,0
1700,Tripwire Q22012June14th CPG,1,1,0,0,0,0,0
1701,Infor Q211 CPG,3,3,0,0,0,0,0
1702,IFS Q2/Q3 CPG,1,1,0,0,0,0,0
1703,Bold Q242910 CPG,0,0,0,0,0,0,0
1704,Cornerstone Q2 CPG,5,4,0,0,1,0,0
1705,Peer Q2 CPG,4,4,0,0,0,0,0
1706,Centrify Q2 CPG,0,0,0,0,0,0,0
1707,Acxiom Q2 CPG,1,1,0,0,0,0,0
1708,HP Q2 CPG,0,0,0,0,0,0,0
1709,Spunk Q2 CPG,5,5,0,0,0,0,0
1710,HP Q2 CPG,2,2,0,0,0,0,0
1711,Imperial Q2 CPG,14,14,0,0,0,0,0
1712,asfdasdf Q2 CPG,3,3,0,0,0,0,0
1713,test Q2 CPG,3,3,0,0,0,0,0
1714,Bit Q2 CPG,24,24,0,0,0,0,0
1715,Hubspot Q2 CPG,0,0,0,0,0,0,0
1716,TradeSeam Q2 CPG,3,3,0,0,0,0,0
1717,TradeSeam_Business Q2 CPG,3,3,0,0,0,0,0
1718,Resource Q2 CPG,3,3,0,0,0,0,0
1719,Nebulas Q2 CPG,1,1,0,0,0,0,0
1720,Context Q2 CPG,5,3,0,0,0,0,2
1721,MoreVisibility Q2 CPG,12,12,0,0,0,0,0
1722,Channel Q2 CPG,3,3,0,0,0,0,0
1723,Palo Q2 CPG,1,1,0,0,0,0,0
1724,Tippit Q2 CPG,9,3,0,0,0,0,0
1725,Tippit Q2 CPG,0,0,0,0,0,0,0
1726,IBM Q3/Q4 CPG,1,1,0,0,0,0,0
1727,Motorola Q2 CPG,0,0,0,0,0,0,0
1728,APC Q2 CPG,0,0,0,0,0,0,0
1729,Attivio Q2 CPG,0,0,0,0,0,0,0
1730,Quod Q2 CPG,0,0,0,0,0,0,0
1731,CDC_040910 Q2 CPG,22,0,22,0,0,0,0
1732,HP Q2 CPG,1,1,0,0,0,0,0
1733,HP Q2 CPG,1,1,0,0,0,0,0
1734,Zilliant Q2 CPG,1,1,0,0,0,0,0
1735,MessageLabs Q4'12ITWITWPSCloud-Collab-UCOct-Nov'12 CPG,5,5,0,0,0,0,0
1736,Resource Q2 CPG,1,1,0,0,0,0,0
1737,Nercon_041310 Q2 CPG,1,1,0,0,0,0,0
1738,fafsdf Q2 CPG,1,1,0,0,0,0,0
1739,adfsf Q2 CPG,2,2,0,0,0,0,0
1740,TimeWarner-Albany Q2 CPG,4,4,0,0,0,0,0
1741,TradeSeam Q2 CPG,2,2,0,0,0,0,0
1742,TradeSeam_Merchant Q2 CPG,0,0,0,0,0,0,0
1743,Rex Q2 CPG,3,3,0,0,0,0,0
1744,WheelHouse Q2 CPG,0,0,0,0,0,0,0
1745,Balihoo q2 CPG,1,1,0,0,0,0,0
1746,Toolbox Q2 CPG,1,1,0,0,0,0,0
1747,Xceedium Q2 CPG,6,6,0,0,0,0,0
1748,StrongMail Q2 CPG,0,0,0,0,0,0,0
1749,Mentor Q2 CPG,9,0,0,0,0,0,0
1750,Blackberry Q2 CPG,4,1,0,0,0,0,0
1751,Blackberry Q2 CPG,1,1,0,0,0,0,0
1752,advertiser Q2 CPG,0,0,0,0,0,0,0
1753,MGMA Q2 CPG,0,0,0,0,0,0,0
1754,Vision Q2 CPG,1,1,0,0,0,0,0
1755,AvePoint q2 CPG,0,0,0,0,0,0,0
1756,Mimecast Q2 CPG,0,0,0,0,0,0,0
1757,Time Q2 CPG,3,3,0,0,0,0,0
1758,Mcorp Q2 CPG,1,1,0,0,0,0,0
1759,TimeWarner-Albany Q2 CPG,0,0,0,0,0,0,0
1760,TimeWarner-Buffalo Q1Tech CPG,37,31,5,0,0,0,1
1761,TimeWarner-Central Q1Study CPG,13,13,0,0,0,0,0
1762,TimeWarner-New Q1Storage CPG,6,2,0,0,0,0,0
1763,TimeWarner-New Q1SMB CPG,0,0,0,0,0,0,0
1764,TimeWarner-Rochester Q1Server CPG,0,0,0,0,0,0,0
1765,LairdTech_041610 Q1-Q2 CPG,5,3,0,0,1,0,0
1766,RackSpace Q1Pilot CPG,2,2,0,0,0,0,0
1767,HP Q1PlantAssetManagement CPG,3,3,0,0,0,0,0
1768,The Q1Pilot CPG,9,9,0,0,0,0,0
1769,Neolane Q1Pilot CPG,9,9,0,0,0,0,0
1770,HP Q1Pilot CPG,13,13,0,0,0,0,0
1771,OMS Q1Pilot CPG,5,4,0,0,1,0,0
1772,Cisco Q1PANIDGWhitepaperProgram CPG,0,0,0,0,0,0,0
1773,IT Q1NA CPG,2,2,0,0,0,0,0
1774,New Q1Marketing CPG,0,0,0,0,0,0,0
1775,testing Q1LeadGen CPG,0,0,0,0,0,0,0
1776,Net Q1Leads CPG,0,0,0,0,0,0,0
1777,PillarDataSystem Q1INT CPG,0,0,0,0,0,0,0
1778,Jive Q1Partner CPG,0,0,0,0,0,0,0
1779,Cisco Q1HR CPG,5,1,0,0,0,0,0
1780,Qualys Q1FreeTrial CPG,0,0,0,0,0,0,0
1781,Tippit Q1F13 CPG,7,3,0,0,0,0,0
1782,Tippit Q1East CPG,1,1,0,0,0,0,0
1783,Tippit Q1CPL CPG,17,11,0,0,0,0,6
1784,Tippit Q1Finance CPG,1,0,0,0,0,0,0
1785,Mark Q1Gen CPG,1,0,0,0,1,0,0
1786,Black Q1Campaignupdated CPG,8,3,0,0,0,0,0
1787,Motorola Q1campaign CPG,1,0,0,0,1,0,0
1788,Microsoft Q1BCA CPG,4,4,0,0,0,0,0
1789,Cisco Q1Campaign CPG,2,2,0,0,0,0,0
1790,Cisco Q1Business CPG,1,0,1,0,0,0,0
1791,Cimco Q1Campaignupdated CPG,2,2,0,0,0,0,0
1792,Watchguard Q1CognosFin.Analytics CPG,8,7,1,0,0,0,0
1793,SC Q141683 CPG,1,0,0,0,1,0,0
1794,Watchguard Q1-CompetitiveCS CPG,4,4,0,0,0,0,0
1795,Skybox Q141676 CPG,3,3,0,0,0,0,0
1796,Siemon Q141712 CPG,1,1,0,0,0,0,0
1797,MessageLabs Q141669 CPG,0,0,0,0,0,0,0
1798,SuccessFactors Q141663 CPG,0,0,0,0,0,0,0
1799,Tripwire Q12013 CPG,0,0,0,0,0,0,0
1800,Avocent Q13 CPG,2,2,0,0,0,0,0
1801,Tippit -Q12012 CPG,2,2,0,0,0,0,0
1802,"NitroSecurity, Q12012 CPG",1,1,0,0,0,0,0
1803,Planview_042910 Q1'12WPITWJan-Mar CPG,1,1,0,0,0,0,0
1804,EMC Q1'12eGuideITWITWPJan-Mar CPG,1,0,0,0,1,0,0
1805,Polycom --Q12012 CPG,5,0,0,0,0,0,0
1806,Tripwire Q12 CPG,1,0,1,0,0,0,0
1807,OilSkimmers_042910 Q1'11IDGContentSyndication CPG,3,3,0,0,0,0,0
1808,IBM Q1'11BusinessCollab CPG,13,13,0,0,0,0,0
1809,Plex Q1'11Business CPG,1,1,0,0,0,0,0
1810,NLBCorp_050310 Q1_2013_US CPG,0,0,0,0,0,0,0
1811,TimeWarner-Ohio Q1_2013_APAC CPG,4,4,0,0,0,0,0
1812,Genius Q1_2013 CPG,4,5,0,0,0,0,0
1813,Genius Q1_2013 CPG,1,1,0,0,0,0,0
1814,test Q1_2013 CPG,6,6,0,0,0,0,0
1815,Anthony Q1_2013 CPG,8,8,0,0,0,0,0
1816,Anthony Q1_13 CPG,4,4,0,0,0,0,0
1817,test Q1_13 CPG,14,14,0,0,0,0,0
1818,2ergo Q1_2013_LATAM CPG,6,6,0,0,0,0,0
1819,2ergo Q1_2013_EMEA CPG,7,7,0,0,0,0,0
1820,Filenet Q1.13 CPG,10,1,0,0,0,0,0
1821,Alterian Q1(Healthcare) CPG,3,1,0,0,0,2,0
1822,Alterian Q1(FIN) CPG,2,2,0,0,0,0,0
1823,Alterian Q1&Ireland CPG,0,0,0,0,0,0,0
1824,Alterian Q1 CPG,3,3,0,0,0,0,0
1825,Genius Q1 CPG,1,1,0,0,0,0,0
1826,Genius q1 CPG,1,0,0,0,0,1,0
1827,Testing q1 CPG,1,1,0,0,0,0,0
1828,Marathon q1 CPG,1,1,0,0,0,0,0
1829,Marathon Q1 CPG,0,0,0,0,0,0,0
1830,Inviso Q1 CPG,6,5,1,0,0,0,0
1831,Saepio Q1.13 CPG,0,0,0,0,0,0,0
1832,Merchant Q1 CPG,0,0,0,0,0,0,0
1833,Merchant Q1 CPG,2,1,1,0,0,0,0
1834,MS&L Q1 CPG,1,0,0,0,0,1,0
1835,WhatCounts Q1 CPG,4,0,1,0,3,0,0
1836,emedia Q1 CPG,2,2,0,0,0,0,0
1837,TrustE Q1 CPG,1,0,0,0,0,1,0
1838,MXI Q1 CPG,5,0,0,0,1,0,0
1839,Z Q1 CPG,1,0,0,0,1,0,0
1840,Tippit Q1 CPG,1,0,0,0,1,0,0
1841,Web Q1 CPG,6,5,1,0,0,0,0
1842,OneUpWeb Q1 CPG,6,5,1,0,0,0,0
1843,Qwest Q1 CPG,1,0,0,0,1,0,0
1844,ExactTarget Q1 CPG,3,3,0,0,0,0,0
1845,ExactTarget Q1 CPG,3,3,0,0,0,0,0
1846,Exact Q1 CPG,1,1,0,0,0,0,0
1847,EMC Q1 CPG,0,0,0,0,0,0,0
1848,Airfoil Q1 CPG,0,0,0,0,0,0,0
1849,Mindfire Q1 CPG,6,1,0,0,0,0,0
1850,Pitney Q1 CPG,2,2,0,0,0,0,0
1851,Progress Q1 CPG,0,0,0,0,0,0,0
1852,Progress Q1 CPG,1,1,0,0,0,0,0
1853,ion Q1 CPG,0,0,0,0,0,0,0
1854,Alcatel q1 CPG,1,1,0,0,0,0,0
1855,Gomez Q1 CPG,0,0,0,0,0,0,0
1856,Reachmail Q1 CPG,0,0,0,0,0,0,0
1857,ion Q1 CPG,2,2,0,0,0,0,0
1858,IBM Q1 CPG,2,2,0,0,0,0,0
1859,Quantum Q1 CPG,4,4,0,0,0,0,0
1860,IBM Q1 CPG,4,4,0,0,0,0,0
1861,Compare Q1 CPG,3,3,0,0,0,0,0
1862,Gomez Q1 CPG,5,5,0,0,0,0,0
1863,HP Q1 CPG,0,0,0,0,0,0,0
1864,Alcatel-Lucent Q1 CPG,0,0,0,0,0,0,0
1865,IBM Q1 CPG,7,1,0,0,0,0,0
1866,Compuware Q1 CPG,1,1,0,0,0,0,0
1867,Eset -Q2CRMCommerceB&B(Q42011/Q12012)TECH CPG,5,1,2,0,1,1,0
1868,Emedia Q1 CPG,0,0,0,0,0,0,0
1869,Citrix Q1 CPG,0,0,0,0,0,0,0
1870,Astaro Q1 CPG,4,4,0,0,0,0,0
1871,Credit Q1 CPG,0,0,0,0,0,0,0
1872,SC q1 CPG,3,3,0,0,0,0,0
1873,BMC Q1 CPG,0,0,0,0,0,0,0
1874,ADT Q1 CPG,4,4,0,0,0,0,0
1875,Exact Q1 CPG,0,0,0,0,0,0,0
1876,BMC q1 CPG,5,5,0,0,0,0,0
1877,Intacct Q1 CPG,10,4,6,0,0,0,0
1878,Aprimo Q1 CPG,1,1,0,0,0,0,0
1879,Jonckers Q1 CPG,0,0,0,0,0,0,0
1880,PC Q1 CPG,2,2,0,0,0,0,0
1881,Time Q1 CPG,0,0,0,0,0,0,0
1882,ATG Q1 CPG,0,0,0,0,0,0,0
1883,Akamai Q1 CPG,1,1,0,0,0,0,0
1884,Focus_IBM Q1 CPG,0,0,0,0,0,0,0
1885,Sitecore Q1 CPG,5,2,0,0,0,0,3
1886,SurchSquad Q1 CPG,1,0,0,0,1,0,0
1887,Surch Q1 CPG,4,4,0,0,0,0,0
1888,Marketo Q1 CPG,3,3,0,0,0,0,0
1889,8x8 Q1 CPG,1,1,0,0,0,0,0
1890,Sitecore Q1 CPG,0,0,0,0,0,0,0
1891,Adotas Q1 CPG,4,4,0,0,0,0,0
1892,Nuance Q1 CPG,1,1,0,0,0,0,0
1893,Hosting-Microsoft Q1 CPG,0,0,0,0,0,0,0
1894,Black Q1 CPG,2,2,0,0,0,0,0
1895,WinMagic Q1 CPG,0,0,0,0,0,0,0
1896,Microsoft: Q1 CPG,0,0,0,0,0,0,0
1897,Citrix Q1 CPG,4,0,0,0,4,0,0
1898,ATG Q1 CPG,4,2,0,0,0,0,2
1899,Time Q1 CPG,4,1,0,0,0,3,0
1900,IBM Q1 CPG,0,0,0,0,0,0,0
1901,Attivio Q1 CPG,10,4,0,0,0,0,0
1902,ASG Q1 CPG,4,4,0,0,0,0,0
1903,Webroot Q1 CPG,1,0,0,0,1,0,0
1904,Motorola_052710 Q1 CPG,1,0,0,0,1,0,0
1905,Oracle Q1 CPG,2,2,0,0,0,0,0
1906,HP PV CPG,1,0,0,0,1,0,0
1907,Akamai Push CPG,1,1,0,0,0,0,0
1908,Polycom Q1 CPG,1,1,0,0,0,0,0
1909,Polycom Q CPG,1,1,0,0,0,0,0
1910,HP Push CPG,4,3,1,0,0,0,0
1911,Cisco Q1 CPG,2,2,0,0,0,0,0
1912,net Pure CPG,0,0,0,0,0,0,0
1913,Nuance Publishing CPG,2,2,0,0,0,0,0
1914,Nuance Publishers CPG,1,1,0,0,0,0,0
1915,HP punk CPG,1,1,0,0,0,0,0
1916,Iron Pub51109 CPG,1,0,0,0,1,0,0
1917,test PSYCH2013 CPG,2,2,0,0,0,0,0
1918,sdfdsfdsfdsf Protection CPG,12,12,0,0,0,0,0
1919,Gomez PublicCampaign CPG,2,2,0,0,0,0,0
1920,Neustar Q2Consolidation CPG,3,3,0,0,0,0,0
1921,Cornerstone Public CPG,6,6,0,0,0,0,0
1922,Lotame Protection CPG,0,0,0,0,0,0,0
1923,Oracle Q CPG,2,2,0,0,0,0,0
1924,Deleted Proposal CPG,3,3,0,0,0,0,0
1925,Deleted -Promotion11/8-11/19 CPG,0,0,0,0,0,0,0
1926,All ProLiant CPG,0,0,0,0,0,0,0
1927,Deleted Projects/IT42010 CPG,0,0,0,0,0,0,0
1928,NetApp Projects/IT31110 CPG,1,1,0,0,0,0,0
1929,Video Projections CPG,5,0,0,0,0,0,0
1930,PCMall Project CPG,1,1,0,0,0,0,0
1931,IBM ProgramIT CPG,1,0,0,0,0,1,0
1932,Campaigner Professional CPG,0,0,0,0,0,0,0
1933,RSA Products CPG,1,0,0,0,1,0,0
1934,Guidant Profitable CPG,2,1,0,0,0,0,1
1935,HP Products CPG,5,5,0,0,0,0,0
1936,Cisco Produce-NephSystemTechnologies2.45GHzUltra-RuggedActiveRFIDReader CPG,12,12,0,0,0,0,0
1937,HP ProCurve CPG,0,0,0,0,0,0,0
1938,HP ProcessAWorkbookforIn-HouseCounsel CPG,7,0,0,0,0,1,0
1939,Akami ProCurve CPG,0,0,0,0,0,0,0
1940,Mentor ProCurveContentSyndication CPG,1,1,0,0,0,0,0
1941,HP ProcessesImproveProductivityandProfit: CPG,0,0,0,0,0,0,0
1942,emedia ProCurve CPG,0,0,0,0,0,0,0
1943,Microscan_060810 ProcessAWorkbookforIn-HouseCounsel CPG,4,4,0,0,0,0,0
1944,Internap ProcessAWorkbookforIn-HouseCounsel CPG,8,0,0,0,0,0,0
1945,Local Pro31710 CPG,1,1,0,0,0,0,0
1946,jonckers Pro CPG,1,0,0,0,1,0,0
1947,jonckers -PR-March2011-RoopKalair CPG,5,5,0,0,0,0,0
1948,Reachmail Pro CPG,0,0,0,0,0,0,0
1949,Pitney PrivateQ113 CPG,1,0,0,0,1,0,0
1950,Cornerstone Pro CPG,1,1,0,0,0,0,0
1951,Optify Pro CPG,3,2,1,0,0,0,0
1952,CareerBuilder PredictiveVolume51211 CPG,0,0,0,0,0,0,0
1953,cisco Predictive CPG,7,0,0,0,0,1,0
1954,Cisco private CPG,1,0,0,0,0,1,0
1955,ESS Private CPG,3,3,0,0,0,0,0
1956,CareerBuilder PredictiveVolume60811 CPG,0,0,0,0,0,0,0
1957,IBM -PracticesForAttractingAndRetainingFemaleClients CPG,1,1,0,0,0,0,0
1958,resultfirst Private CPG,1,1,0,0,0,0,0
1959,Citrix Privacy CPG,10,0,0,0,0,0,0
1960,CareerBuilder Predictive21411 CPG,0,0,0,0,0,0,0
1961,Citrix Priv32612 CPG,1,1,0,0,0,0,0
1962,Citrix PriceQualityService CPG,6,1,0,0,0,0,0
1963,Citrix PredictiveVolumeQ372111 CPG,1,1,0,0,0,0,0
1964,Extensis Practice CPG,1,0,0,0,1,0,0
1965,Manager PR CPG,12,12,0,0,0,0,0
1966,Careerbuilder Practical CPG,7,0,0,0,0,0,0
1967,Kaseya PPCAdWords CPG,4,4,0,0,0,0,0
1968,test1 PPC CPG,4,0,0,0,0,0,0
1969,Kaseya PPCAdWords CPG,1,0,0,0,1,0,0
1970,ARX PPL CPG,1,0,1,0,0,0,0
1971,Messagelabs PPM121108 CPG,2,0,0,2,0,0,0
1972,IronKey PowerVirtualEvent CPG,0,0,0,0,0,0,0
1973,HP PowerPANWPJulytoSept11_HOLD CPG,1,1,0,0,0,0,0
1974,RN PowerPANWPJulytoSept11 CPG,4,4,0,0,0,0,0
1975,RN PowerMobile CPG,9,3,0,0,0,0,0
1976,RN PowerHP CPG,4,4,0,0,0,0,0
1977,RN PowerCooling_Standard_Q4_12 CPG,1,1,0,0,0,0,0
1978,Appasure PowerCooling_HQL_Q4_Q4_12 CPG,0,0,0,0,0,0,0
1979,Bell Power CPG,1,1,0,0,0,0,0
1980,Gomez Power CPG,0,0,0,0,0,0,0
1981,Tandberg Power-August CPG,4,4,0,0,0,0,0
1982,Tandberg Power2011 CPG,5,2,0,0,0,0,3
1983,Websense-6/15 Power CPG,2,2,0,0,0,0,0
1984,Nimsoft Power CPG,1,1,0,0,0,0,0
1985,Zycus Power CPG,6,6,0,0,0,0,0
1986,Credant Power CPG,1,1,0,0,0,0,0
1987,Swisstrade060211 Power CPG,0,0,0,0,0,0,0
1988,Blue Postini CPG,1,0,0,0,0,1,0
1989,Acquisio Postcard CPG,1,0,0,0,0,1,0
1990,Polycom PointonHowtoGrowLocalAutomotive....Guaranteed! CPG,5,4,1,0,0,0,0
1991,Mocana Portfolio CPG,0,0,0,0,0,0,0
1992,Mocana Polyserve72508 CPG,1,0,0,0,1,0,0
1993,Mocana Polyserve100308 CPG,1,0,0,0,1,0,0
1994,Mocana Polycom CPG,7,0,0,0,1,0,0
1995,Mocana Polycom CPG,1,0,0,0,1,0,0
1996,Mocana Polycom CPG,1,0,0,1,0,0,0
1997,VOIP_Tech Post61511 CPG,1,0,0,0,1,0,0
1998,Toolbox.com Point CPG,1,0,0,0,1,0,0
1999,Nimsoft Podcast CPG,4,4,0,0,0,0,0
2000,NetAtlantic Planning52011 CPG,1,1,0,0,0,0,0
2001,TrustE Planning CPG,17,13,4,0,0,0,0
2002,VMWare PlayingTheMarketMatters CPG,2,4,0,0,0,0,0
2003,TrustE Planning&FIN70111 CPG,8,8,0,0,0,0,0
2004,IBM PivotalQ18 CPG,3,3,0,0,0,0,0
2005,OneSource Planning CPG,1,0,0,0,0,1,0
2006,Silverpop Pitney/Tippit CPG,0,0,0,0,0,0,0
2007,Eaton Pilot CPG,0,0,0,0,0,0,0
2008,Hubspot PIN CPG,10,9,0,0,1,0,0
2009,Dell Phase1 CPG,7,0,0,0,0,0,0
2010,OneSource Pharmacy CPG,0,0,0,0,0,0,0
2011,OneSource Pharma CPG,0,0,0,0,0,0,0
2012,Brocade PharmainChina CPG,9,6,0,0,0,0,0
